timestamp1,timestamp2,timestamp3,
259624,258374,258083,
258332,258165,285206,
287665,290249,262999,
260499,258665,260082,
260249,259999,258832,
258415,257874,257791,
257790,260207,260207,
260208,257707,260207,
260748,261082,259415,
259249,259040,259208,
258457,260332,259915,
287790,287624,299540,
272999,271832,259249,
258666,257832,258457,
257915,260416,260749,
261124,258998,268665,
270124,270332,260124,
261957,263583,264499,
261623,262207,261540,
261374,258998,258707,
269040,269624,269582,
259416,258582,258707,
257957,259791,259791,
260040,258082,256999,
270374,272707,273582,
260082,257832,257957,
257791,259665,259832,
260123,258416,258124,
258041,258873,259998,
260082,259416,258499,
258457,260207,259541,
259541,257957,258165,
258415,258916,263249,
263499,262707,259082,
258082,259957,259874,
260832,258957,259332,
259290,258999,262957,
263624,264123,259415,
257916,259999,260499,
261165,258832,258457,
257915,258624,258291,
259624,260249,260415,
259499,284248,287915,
304707,280666,278291,
262082,260082,259082,
261249,262665,262998,
260040,261041,260624,
261332,287082,290166,
290915,262707,259790,
272332,274498,275249,
264208,262124,261498,
258748,259249,258707,
258874,258290,258791,
259457,259916,260332,
259416,259082,258582,
258873,258832,258249,
258291,258457,259040,
259249,259374,260999,
261207,261332,258874,
258082,257665,258457,
258290,258541,258332,
257999,257415,258207,
260290,262124,265457,
263707,262249,257957,
258041,258249,258207,
258040,257040,257124,
258416,262957,262832,
262040,258457,258541,
258832,258916,259248,
259166,258873,259166,
259207,263082,262665,
262082,258208,258082,
257624,257498,257749,
257915,257624,258124,
257957,264624,265582,
266082,259749,258415,
258416,258748,258166,
258582,258291,258874,
262665,265374,278415,
275207,272665,259582,
258832,258790,258666,
258291,258124,258082,
258415,260124,270123,
271749,270457,260374,
258749,258499,258124,
257624,257998,258499,
259123,260458,260457,
260582,259748,260249,
259916,258582,257707,
257540,257874,258457,
258541,261457,261165,
289707,290582,291332,
262707,259291,258832,
258957,261623,262916,
263249,262582,261998,
261457,264749,265041,
265290,259666,257999,
258082,257790,257707,
257749,260332,260707,
260499,269332,271248,
271332,259874,257708,
257582,257415,257332,
257915,259874,260790,
260124,258416,258666,
259999,260498,259915,
258915,258999,258790,
259041,261166,261499,
261457,258915,259041,
260748,261665,262623,
261041,260541,259124,
258374,260374,260499,
260748,257998,257749,
260124,261957,262248,
259749,257666,257791,
258082,260707,260165,
259874,257582,257666,
257457,258416,260207,
260832,259665,257707,
257790,258582,259790,
259791,259582,258832,
258207,258374,263707,
264374,263707,257708,
257124,257207,259332,
259623,259916,257998,
261457,261165,265833,
264249,264665,260248,
258207,257874,259832,
259707,260249,257749,
258166,257540,258416,
258790,260082,260123,
259207,257999,260332,
260499,260416,258083,
258082,258165,257832,
257999,263540,263998,
264540,258708,260082,
259624,259998,258083,
257416,258124,258082,
257998,263999,265707,
266374,259499,259790,
259957,264082,263332,
262999,258915,257832,
257415,257707,258541,
260082,260582,262040,
260957,260207,257791,
257833,257833,257540,
257748,257790,257957,
260541,260999,263916,
260999,260957,258582,
258915,259290,258374,
258457,257749,258415,
260207,262082,264332,
262541,260707,258040,
257998,257999,257541,
256791,256540,257415,
257499,258541,290374,
293082,292165,260790,
258582,259082,258374,
258207,258374,258791,
259123,261124,265498,
265666,263248,258749,
258582,258833,258374,
258207,257498,258165,
257541,257791,260624,
262165,262457,259624,
258749,258624,258457,
258582,258290,258082,
257374,257582,257374,
259623,259707,260082,
258124,257999,257332,
257707,257707,258374,
284916,287040,289790,
290832,290999,288874,
261582,259041,258415,
258332,258540,258249,
257707,257415,259749,
262124,264291,261748,
259498,257832,258207,
258457,258249,258083,
