Irms1,Irms2,Irms3,
0.235523,0.235937,0.237115,
0.238240,0.238208,0.238456,
0.235620,0.235340,0.235018,
0.232398,0.233402,0.234306,
0.236235,0.235443,0.235170,
0.233864,0.234001,0.233925,
0.232108,0.232015,0.232491,
0.230156,0.229476,0.230385,
0.233758,0.234126,0.235197,
0.233159,0.233037,0.233440,
0.232399,0.232277,0.232067,
0.233116,0.233105,0.233557,
0.234243,0.233921,0.234348,
0.231806,0.232063,0.231529,
0.234544,0.234059,0.234835,
0.233519,0.233022,0.233481,
0.233930,0.233540,0.234030,
0.233520,0.233284,0.232494,
0.232613,0.232482,0.233429,
0.228820,0.230107,0.230656,
0.234753,0.235165,0.235142,
0.235689,0.236346,0.235837,
0.234744,0.235336,0.235544,
0.234820,0.234686,0.235432,
0.234834,0.234594,0.235162,
0.233740,0.234817,0.234631,
0.233764,0.235058,0.234237,
0.234100,0.234494,0.236033,
0.234327,0.235141,0.235283,
0.235664,0.235089,0.234183,
0.236526,0.236206,0.236760,
0.237220,0.238102,0.237570,
0.237008,0.236961,0.236530,
0.234519,0.234707,0.235229,
0.233632,0.233071,0.233751,
0.231351,0.231284,0.231418,
0.234153,0.234404,0.234219,
0.239402,0.238891,0.238949,
0.238060,0.238706,0.237772,
0.235552,0.235398,0.236074,
0.236980,0.236897,0.237759,
0.235855,0.236506,0.236656,
0.232916,0.231636,0.231995,
0.234661,0.235347,0.236040,
0.239183,0.239413,0.240287,
0.233820,0.234700,0.235027,
0.234240,0.233693,0.235394,
0.236583,0.236198,0.236169,
0.234344,0.234368,0.234566,
0.234785,0.232478,0.233342,
0.232019,0.231431,0.231509,
0.232774,0.233401,0.233896,
0.232969,0.233357,0.232892,
0.232147,0.232606,0.233731,
0.233402,0.233582,0.233747,
0.238552,0.238750,0.238279,
0.229861,0.229502,0.228885,
0.232573,0.234365,0.234213,
0.236792,0.236202,0.237397,
0.233949,0.233898,0.234355,
0.234843,0.234143,0.234733,
0.236052,0.235829,0.236112,
0.233189,0.232678,0.232706,
0.234403,0.234502,0.234941,
0.234805,0.234631,0.235980,
0.234400,0.233447,0.233998,
0.233425,0.234180,0.234374,
0.234084,0.232754,0.232564,
0.232863,0.232662,0.233363,
0.235543,0.235499,0.234513,
0.236062,0.236698,0.235361,
0.235149,0.235779,0.235221,
0.234301,0.233822,0.234385,
0.234036,0.234489,0.234946,
0.236973,0.237613,0.236203,
0.237266,0.237174,0.237189,
0.235952,0.236741,0.236248,
0.234803,0.235324,0.235481,
0.234736,0.234369,0.234151,
0.232441,0.233341,0.232955,
0.235111,0.234726,0.234791,
0.236040,0.235452,0.235580,
0.233599,0.233341,0.235164,
0.234896,0.235359,0.235407,
0.234234,0.233993,0.233952,
0.232038,0.231437,0.232184,
0.233165,0.233531,0.234814,
0.234993,0.234224,0.235211,
0.235842,0.235758,0.236420,
0.234842,0.235572,0.235494,
0.236460,0.235583,0.235544,
0.236500,0.235642,0.235987,
0.234287,0.234780,0.234264,
0.235313,0.234703,0.235523,
0.235213,0.234992,0.235061,
0.231864,0.232253,0.232462,
0.235929,0.236343,0.235985,
0.235171,0.236247,0.234898,
0.234378,0.234676,0.233519,
0.234084,0.233826,0.233324,
0.234039,0.233978,0.234637,
0.235139,0.233929,0.234404,
0.236512,0.235990,0.236404,
0.234857,0.234293,0.234627,
0.233678,0.233884,0.234109,
0.230753,0.230555,0.229923,
0.235200,0.234890,0.235071,
0.234445,0.235105,0.235356,
0.234646,0.236208,0.236521,
0.234881,0.234499,0.235300,
0.232518,0.232589,0.232451,
0.236537,0.237343,0.237599,
0.234951,0.234667,0.235478,
0.236526,0.234928,0.234758,
0.234544,0.235683,0.235337,
0.233778,0.233706,0.234032,
0.234310,0.234818,0.234247,
0.235747,0.237033,0.237318,
0.236041,0.236253,0.236291,
0.233610,0.234261,0.233911,
0.234276,0.234925,0.234083,
0.234109,0.233575,0.233337,
0.233655,0.232845,0.234578,
0.233213,0.233385,0.232743,
0.233735,0.233843,0.234574,
0.235544,0.234915,0.235800,
0.235457,0.235628,0.235814,
0.237495,0.237269,0.237712,
0.232239,0.233005,0.234009,
0.234504,0.234226,0.234793,
0.234897,0.234847,0.235459,
0.233994,0.233834,0.234230,
0.234735,0.234633,0.234219,
0.232355,0.232825,0.232661,
0.233802,0.233653,0.234398,
0.234508,0.234693,0.235419,
0.231081,0.232532,0.233347,
0.235408,0.233933,0.234201,
0.230829,0.230957,0.232424,
0.231531,0.232124,0.231956,
0.232344,0.231344,0.231937,
0.234384,0.234203,0.234983,
0.228879,0.229877,0.229933,
0.233950,0.233206,0.233042,
0.232664,0.231566,0.232409,
0.233581,0.233578,0.233213,
0.234796,0.234614,0.234830,
0.234209,0.233738,0.234325,
0.232924,0.233570,0.233308,
0.237740,0.238645,0.237717,
0.234691,0.235089,0.235099,
0.235918,0.234358,0.233722,
0.233890,0.234830,0.234843,
0.235131,0.234929,0.235750,
0.234373,0.233788,0.233891,
0.234710,0.234337,0.234511,
0.235183,0.234213,0.235359,
0.236228,0.237418,0.237007,
0.235475,0.236370,0.235639,
0.233603,0.233764,0.234551,
0.233633,0.234263,0.235203,
0.234266,0.234410,0.233305,
0.234098,0.233687,0.234590,
0.231475,0.231892,0.232192,
0.230726,0.231078,0.231434,
0.234218,0.233654,0.234950,
0.235490,0.235117,0.236307,
0.236031,0.238325,0.237077,
0.234592,0.233847,0.234854,
0.233308,0.232839,0.233628,
0.234835,0.234525,0.234473,
0.234263,0.234408,0.235450,
0.233652,0.234350,0.234708,
0.231943,0.232639,0.232398,
0.234285,0.234536,0.234486,
0.234499,0.234883,0.235892,
0.233794,0.235062,0.234933,
0.235888,0.237698,0.236225,
0.231837,0.231476,0.233374,
0.229286,0.230406,0.231286,
0.236296,0.236261,0.237007,
0.236515,0.236019,0.236698,
0.235937,0.236866,0.236711,
0.236022,0.235960,0.235550,
0.237047,0.236732,0.237189,
0.229094,0.230416,0.229878,
0.234555,0.235278,0.235279,
0.232294,0.231579,0.232320,
0.233170,0.232745,0.232215,
0.232591,0.233037,0.233160,
0.235463,0.236148,0.236637,
0.231822,0.232971,0.232478,
0.234323,0.235576,0.234561,
0.235548,0.234829,0.235083,
0.234896,0.234414,0.233287,
0.236284,0.236272,0.236619,
0.234637,0.234585,0.234803,
0.236489,0.237057,0.237800,
0.237342,0.238567,0.238168,
0.234635,0.234561,0.234812,
0.236031,0.236101,0.236005,
0.234991,0.236083,0.236793,
0.235996,0.235975,0.237087,
0.236257,0.236437,0.236920,
0.232943,0.233293,0.234444,
0.235333,0.234737,0.236147,
0.234803,0.235008,0.235398,
0.233773,0.234896,0.234822,
0.235697,0.235131,0.235382,
0.234054,0.233215,0.233252,
0.235925,0.235927,0.235618,
0.234074,0.234501,0.235334,
0.235554,0.235495,0.236204,
0.232987,0.232521,0.232796,
0.232402,0.232066,0.233440,
0.232294,0.231353,0.231956,
0.235455,0.235938,0.236504,
0.232058,0.232755,0.233116,
0.232975,0.232784,0.232143,
0.236065,0.235077,0.234032,
0.232884,0.232922,0.232012,
0.234184,0.233750,0.233571,
0.232753,0.232764,0.233073,
0.232055,0.233821,0.233849,
0.233977,0.233723,0.234005,
0.233692,0.233711,0.233866,
0.234788,0.234711,0.234775,
0.235319,0.236142,0.236250,
0.232022,0.230019,0.228782,
0.234101,0.233985,0.233634,
0.233125,0.232697,0.233026,
0.232839,0.233547,0.233189,
0.235621,0.235829,0.235700,
0.235454,0.234157,0.234537,
0.238071,0.237554,0.237700,
0.233136,0.233968,0.234552,
0.235028,0.236059,0.235916,
0.234804,0.233800,0.234411,
0.234856,0.233617,0.233525,
0.235166,0.236411,0.236355,
0.233944,0.235349,0.237578,
0.235811,0.235805,0.237068,
0.234963,0.235315,0.236322,
0.235530,0.235357,0.235443,
0.235605,0.236021,0.236505,
0.233078,0.233424,0.233592,
0.235532,0.235779,0.236779,
0.234755,0.234418,0.235407,
0.232624,0.232511,0.232627,
0.234438,0.235522,0.235421,
0.232404,0.232074,0.233153,
0.235614,0.234914,0.234683,
0.231638,0.231153,0.230519,
0.233806,0.234013,0.234051,
0.234679,0.235643,0.235459,
0.233161,0.232830,0.232303,
0.236369,0.236605,0.235505,
0.236413,0.235646,0.235444,
0.230968,0.231714,0.230983,
0.236610,0.237710,0.237197,
0.236077,0.235469,0.234929,
0.232500,0.233859,0.234599,
0.231867,0.232834,0.233774,
0.234743,0.234119,0.235008,
0.236054,0.236600,0.235866,
0.231494,0.231796,0.232848,
0.235726,0.235143,0.235965,
0.233921,0.234143,0.234043,
0.234484,0.236662,0.236494,
0.234187,0.233735,0.234151,
0.238569,0.237931,0.237562,
0.230140,0.230638,0.230662,
0.236609,0.236490,0.237933,
0.234552,0.235380,0.235000,
0.229798,0.229208,0.230570,
0.235070,0.234291,0.234308,
0.235637,0.235742,0.236268,
0.237352,0.237297,0.237576,
0.234537,0.234185,0.234799,
0.235040,0.234542,0.234333,
0.233917,0.233791,0.235456,
0.234392,0.234272,0.233795,
0.236365,0.235430,0.235722,
0.237267,0.237211,0.237306,
0.235132,0.234265,0.235676,
0.233232,0.234743,0.234531,
0.233837,0.233518,0.234331,
0.234486,0.234828,0.235245,
0.233640,0.234677,0.234622,
0.238418,0.238577,0.239238,
0.234829,0.234368,0.235055,
0.234739,0.235257,0.234870,
0.234429,0.234939,0.235492,
0.234953,0.234960,0.235748,
0.231774,0.231520,0.231931,
0.236811,0.236530,0.237048,
0.235864,0.236012,0.235970,
0.233522,0.233343,0.233627,
0.234489,0.233623,0.234196,
0.234010,0.233451,0.233899,
0.236304,0.234314,0.234248,
0.233898,0.233388,0.234244,
0.236409,0.235510,0.236147,
0.234358,0.234123,0.234316,
0.235332,0.235474,0.234944,
0.234313,0.233369,0.234674,
0.235089,0.235316,0.235128,
0.233958,0.234438,0.234324,
0.231067,0.230940,0.232812,
0.235460,0.235048,0.235245,
0.234880,0.234417,0.234503,
0.235244,0.235216,0.235520,
0.233456,0.233811,0.233865,
0.233953,0.234319,0.234057,
0.232251,0.231483,0.230644,
0.235325,0.235107,0.235252,
0.235802,0.235231,0.235459,
0.233751,0.234456,0.234133,
0.234165,0.233806,0.233884,
0.234467,0.234081,0.234178,
0.233652,0.234870,0.235174,
0.234978,0.234098,0.234023,
0.235065,0.234521,0.234490,
0.232926,0.232817,0.233838,
0.235752,0.235705,0.235960,
0.235084,0.235105,0.235651,
0.236846,0.237678,0.237227,
0.234213,0.234016,0.234888,
0.233900,0.234314,0.234037,
0.235226,0.235378,0.235707,
0.233904,0.234157,0.234412,
0.235616,0.235805,0.234978,
0.235621,0.235578,0.236230,
0.234557,0.233909,0.234491,
0.234638,0.235298,0.234614,
0.235397,0.234894,0.235275,
0.234867,0.234013,0.234567,
0.234677,0.234889,0.234583,
0.236341,0.236468,0.235658,
0.234580,0.234986,0.235568,
0.234448,0.234796,0.234404,
0.235550,0.235050,0.235853,
0.234863,0.234507,0.234990,
0.234668,0.233664,0.234823,
0.233400,0.233034,0.233472,
0.233706,0.233450,0.234369,
0.233828,0.233626,0.234953,
0.233960,0.235496,0.235007,
0.233616,0.234090,0.234389,
0.234542,0.234736,0.234452,
0.231610,0.231699,0.231874,
0.236318,0.236106,0.235943,
0.234523,0.234778,0.234508,
0.233865,0.233791,0.234919,
0.234556,0.235181,0.234970,
0.233700,0.233844,0.234209,
0.234543,0.234651,0.234863,
0.235981,0.235639,0.235782,
0.234461,0.235113,0.235341,
0.234683,0.235311,0.234494,
0.234574,0.234372,0.234666,
0.235372,0.234973,0.236273,
0.234485,0.234399,0.233385,
0.234522,0.235155,0.235635,
0.234706,0.234155,0.235277,
0.233968,0.234767,0.234606,
0.233953,0.234582,0.234760,
0.234868,0.233599,0.234383,
0.234656,0.235062,0.234399,
0.238192,0.239332,0.239012,
0.225298,0.226011,0.225012,
0.234868,0.235123,0.235566,
0.234767,0.234083,0.233955,
0.235098,0.236291,0.235014,
0.236099,0.235898,0.236750,
0.241404,0.240688,0.240488,
0.234046,0.234597,0.234370,
0.233061,0.233224,0.233751,
0.232278,0.231932,0.232117,
0.232528,0.232713,0.233366,
0.233288,0.234401,0.234812,
0.233462,0.234645,0.234009,
0.235013,0.235196,0.234515,
0.233958,0.234631,0.234351,
0.235789,0.235006,0.234198,
0.233308,0.233589,0.232814,
0.233897,0.233320,0.234091,
0.231880,0.231235,0.231846,
0.233191,0.234841,0.234571,
0.235920,0.236280,0.236380,
0.234092,0.234439,0.234169,
0.233131,0.233574,0.232551,
0.231603,0.231185,0.231135,
0.230819,0.231072,0.231746,
0.232939,0.233268,0.233096,
0.234892,0.235959,0.236326,
0.233444,0.232713,0.232469,
0.234570,0.234349,0.235560,
0.236853,0.236370,0.235905,
0.231243,0.231272,0.231970,
0.234755,0.233847,0.234268,
0.235957,0.235238,0.233975,
0.233518,0.234019,0.234636,
0.234128,0.235062,0.234867,
0.233911,0.234243,0.233879,
0.234441,0.234573,0.235797,
0.236834,0.237724,0.237635,
0.235000,0.236103,0.235791,
0.233334,0.233740,0.234166,
0.235802,0.235240,0.234949,
0.233409,0.233753,0.233872,
0.237448,0.237873,0.238132,
0.235184,0.236328,0.236789,
0.232468,0.233020,0.232782,
0.233603,0.233477,0.233781,
0.235575,0.236250,0.236771,
0.233876,0.234608,0.234412,
0.234941,0.234745,0.234435,
0.236469,0.236863,0.236814,
0.235640,0.235842,0.235729,
0.233540,0.233814,0.233434,
0.234179,0.233670,0.233676,
0.234414,0.234157,0.234378,
0.236575,0.236447,0.236977,
0.230799,0.230660,0.231567,
0.236007,0.236205,0.237105,
0.236102,0.236786,0.237439,
0.233928,0.233058,0.234201,
0.233509,0.232996,0.233103,
0.232324,0.232759,0.233075,
0.231404,0.230771,0.231387,
0.234351,0.234622,0.235035,
0.236436,0.236098,0.237324,
0.236132,0.235309,0.236546,
0.233652,0.231891,0.232630,
0.231569,0.231561,0.231527,
0.230360,0.229569,0.229654,
0.237220,0.237023,0.237738,
0.237397,0.236911,0.236994,
0.234902,0.235642,0.235627,
0.234634,0.234844,0.235129,
0.235335,0.235505,0.234156,
0.229856,0.229289,0.230657,
0.235093,0.236433,0.236373,
0.233455,0.234160,0.234504,
0.235398,0.236437,0.235880,
0.236870,0.235670,0.234972,
0.235381,0.235670,0.236721,
0.234817,0.234826,0.234130,
0.234328,0.234393,0.235415,
0.234962,0.234231,0.234469,
0.232955,0.233437,0.233091,
0.232525,0.232604,0.233023,
0.234486,0.233999,0.234674,
0.237996,0.238262,0.238086,
0.237049,0.237642,0.236895,
0.234315,0.234675,0.234539,
0.235623,0.235936,0.236291,
0.233565,0.233498,0.233843,
0.235147,0.234315,0.234462,
0.234038,0.234124,0.234928,
0.236142,0.235446,0.235607,
0.232837,0.233231,0.233452,
0.234521,0.233271,0.232309,
0.234440,0.235050,0.234674,
0.236820,0.235610,0.235094,
0.237085,0.237013,0.236705,
0.232066,0.231118,0.231450,
0.234135,0.232883,0.233369,
0.234904,0.235147,0.234322,
0.234209,0.234799,0.233726,
0.234795,0.235968,0.235811,
0.234883,0.235645,0.235370,
0.234553,0.234700,0.235149,
0.233011,0.232435,0.232750,
0.234255,0.234261,0.235059,
0.235359,0.235685,0.234574,
0.237194,0.235858,0.238116,
0.234758,0.233985,0.234338,
0.232496,0.233479,0.232182,
0.236399,0.236254,0.235081,
0.235048,0.235412,0.234889,
0.232579,0.232533,0.231862,
0.233358,0.232619,0.232281,
0.234621,0.234666,0.235117,
0.230775,0.231874,0.230615,
0.234741,0.234635,0.234933,
0.235074,0.234838,0.234942,
0.235349,0.236281,0.236478,
0.236852,0.236981,0.237017,
0.232938,0.232925,0.232908,
0.233679,0.232551,0.234224,
0.233462,0.233072,0.233010,
0.231655,0.232262,0.231932,
0.232407,0.233612,0.234837,
0.232654,0.233143,0.233847,
0.231984,0.232084,0.233556,
0.225147,0.224728,0.226373,
0.230914,0.230891,0.231367,
0.231423,0.231947,0.233186,
0.233961,0.235132,0.235604,
0.236519,0.236264,0.235393,
0.236714,0.236177,0.236495,
0.232598,0.233394,0.232535,
0.229887,0.230793,0.230671,
0.233683,0.233079,0.233720,
0.233047,0.233415,0.233906,
0.231938,0.232132,0.231564,
0.232673,0.232369,0.232667,
0.234385,0.233587,0.234200,
0.229373,0.229071,0.229712,
0.234748,0.234972,0.235326,
0.233986,0.234091,0.234261,
0.232814,0.232789,0.232143,
0.235326,0.234777,0.234315,
0.234079,0.233528,0.234476,
0.228352,0.229205,0.229235,
0.234019,0.234521,0.235144,
0.234017,0.232831,0.233407,
0.233340,0.233639,0.232973,
0.232764,0.232845,0.233203,
0.234580,0.234631,0.234589,
0.231662,0.232329,0.232105,
0.234204,0.233529,0.232988,
0.232798,0.232305,0.233327,
0.234537,0.234724,0.234965,
0.235074,0.235999,0.236141,
0.234148,0.233923,0.235197,
0.236519,0.236737,0.236957,
0.234421,0.234674,0.234014,
0.232684,0.230971,0.231645,
0.234202,0.234623,0.233892,
0.233774,0.234239,0.234887,
0.237011,0.237282,0.236185,
0.237146,0.236993,0.238056,
0.236949,0.236981,0.236722,
0.237006,0.235792,0.235724,
0.237900,0.237219,0.238896,
0.235227,0.234497,0.234186,
0.233085,0.232458,0.232200,
0.234248,0.234199,0.234639,
0.233976,0.233952,0.234586,
0.234783,0.234800,0.234772,
0.231931,0.232026,0.233703,
0.231888,0.231596,0.231423,
0.236252,0.236583,0.237240,
0.235926,0.235759,0.236548,
0.234332,0.234429,0.234013,
0.235727,0.236293,0.236150,
0.234564,0.234463,0.234472,
0.234887,0.235346,0.234552,
0.234608,0.234470,0.235257,
0.234928,0.234015,0.234055,
0.231221,0.230831,0.230352,
0.234630,0.235109,0.234917,
0.234320,0.233632,0.234004,
0.236104,0.235934,0.236655,
0.234095,0.235582,0.235406,
0.234841,0.233344,0.234162,
0.231550,0.230642,0.230973,
0.234643,0.234437,0.234815,
0.231864,0.232261,0.233146,
0.234229,0.234637,0.234511,
0.235768,0.236134,0.235983,
0.235472,0.235931,0.237066,
0.230673,0.230806,0.232166,
0.233566,0.232983,0.234061,
0.233559,0.233686,0.233633,
0.236094,0.235824,0.236457,
0.231785,0.233676,0.234399,
0.233976,0.233387,0.234482,
0.237953,0.236638,0.237731,
0.235619,0.235412,0.234587,
0.235240,0.234415,0.234870,
0.234380,0.233806,0.234877,
0.232462,0.234026,0.234365,
0.235808,0.236637,0.236678,
0.233495,0.232185,0.233385,
0.231042,0.231560,0.232195,
0.232538,0.231694,0.231732,
0.235508,0.235242,0.235876,
0.236115,0.235485,0.235625,
0.235155,0.235404,0.235717,
0.234559,0.234505,0.235943,
0.233537,0.232628,0.233701,
0.232660,0.232948,0.233765,
0.234136,0.234010,0.234336,
0.233514,0.234577,0.234850,
0.235010,0.234394,0.234847,
0.232088,0.230879,0.231018,
0.234343,0.233784,0.234792,
0.232715,0.235327,0.236464,
0.234754,0.235800,0.234965,
0.233506,0.233552,0.234215,
0.234293,0.235869,0.233736,
0.233624,0.234311,0.233839,
0.233283,0.233025,0.233913,
0.234775,0.235709,0.234283,
0.235278,0.233940,0.234443,
0.234848,0.234681,0.233975,
0.233896,0.233532,0.233174,
0.233757,0.234798,0.234979,
0.232040,0.231311,0.231230,
0.234963,0.235652,0.235061,
0.235445,0.234933,0.235642,
0.236328,0.236527,0.237032,
0.233488,0.232247,0.232011,
0.233922,0.234082,0.234959,
0.234099,0.234249,0.233864,
0.234898,0.235045,0.235074,
0.235065,0.235660,0.235837,
0.232831,0.233580,0.233434,
0.234549,0.235240,0.235178,
0.236720,0.235347,0.235603,
0.236868,0.238282,0.238851,
0.236697,0.237972,0.236925,
0.236357,0.236697,0.237813,
0.234829,0.234587,0.234845,
0.236838,0.237167,0.237692,
0.234561,0.234884,0.234389,
0.236090,0.235159,0.235158,
0.234139,0.235906,0.236227,
0.236451,0.236376,0.237946,
0.235249,0.234356,0.234490,
0.235646,0.236285,0.237073,
0.236302,0.237562,0.237511,
0.238825,0.238916,0.238974,
0.236680,0.237601,0.238201,
0.233908,0.234255,0.234540,
0.232789,0.231778,0.232228,
0.234703,0.234585,0.234798,
0.235456,0.234967,0.235887,
0.232800,0.233376,0.232396,
0.231721,0.231781,0.231593,
0.233342,0.232382,0.232242,
0.235913,0.234438,0.235250,
0.234214,0.234076,0.234415,
0.233224,0.233571,0.234202,
0.234306,0.234555,0.234511,
0.234873,0.234862,0.235213,
0.230902,0.231026,0.232213,
0.233741,0.233787,0.234278,
0.232293,0.232821,0.233470,
0.234090,0.234258,0.234707,
0.235053,0.234732,0.235584,
0.233131,0.233539,0.234135,
0.235057,0.235328,0.235686,
0.234716,0.234922,0.234866,
0.236657,0.236679,0.236582,
0.236631,0.236043,0.236306,
0.232195,0.231823,0.232941,
0.230993,0.231531,0.231786,
0.233288,0.234623,0.234502,
0.235208,0.235096,0.236371,
0.235176,0.236483,0.236019,
0.235166,0.234709,0.235075,
0.236724,0.236796,0.237340,
0.233128,0.233314,0.233347,
0.234963,0.235524,0.235683,
0.237596,0.238353,0.237627,
0.232147,0.233605,0.233997,
0.236737,0.235310,0.236648,
0.235537,0.235122,0.235756,
0.235998,0.236011,0.235694,
0.233605,0.233933,0.233383,
0.234001,0.232454,0.233730,
0.233605,0.232737,0.232237,
0.232506,0.231472,0.232231,
0.235115,0.234313,0.234858,
0.236923,0.237190,0.236806,
0.236995,0.235214,0.235249,
0.234709,0.234675,0.234089,
0.236084,0.236250,0.236135,
0.234626,0.233760,0.232679,
0.235053,0.233614,0.233868,
0.231000,0.231484,0.230694,
0.236682,0.237627,0.237974,
0.235342,0.235742,0.235547,
0.234644,0.235234,0.234775,
0.235482,0.234891,0.234415,
0.234614,0.233863,0.234544,
0.234103,0.234555,0.234319,
0.229179,0.230338,0.230414,
0.232698,0.232982,0.233596,
0.234074,0.233991,0.233203,
0.234516,0.234311,0.234219,
0.236108,0.234108,0.234983,
0.235753,0.235357,0.235617,
0.232231,0.232955,0.232670,
0.234898,0.234880,0.234740,
0.234510,0.233947,0.235824,
0.234290,0.234570,0.234687,
0.233498,0.232734,0.232957,
0.234514,0.235195,0.234563,
0.234816,0.234747,0.234637,
0.236417,0.235839,0.236132,
0.233924,0.233254,0.234068,
0.232903,0.233616,0.232818,
0.235554,0.235487,0.235945,
0.234338,0.234937,0.235142,
0.236934,0.236176,0.236213,
0.236903,0.236171,0.236494,
0.235116,0.236099,0.235285,
0.233625,0.233180,0.233491,
0.236250,0.235440,0.235869,
0.234578,0.235182,0.235335,
0.242100,0.242236,0.241515,
0.233902,0.234736,0.235119,
0.236306,0.235307,0.236127,
0.233757,0.233794,0.233828,
0.234814,0.235273,0.235590,
0.233996,0.234349,0.234658,
0.234961,0.233647,0.234070,
