timestamp1,timestamp2,timestamp3,
1267119,1317993,1368826,
1266994,1317869,1368660,
1267411,1318910,1369868,
1267869,1318827,1369743,
1267244,1318202,1369077,
1267702,1318868,1369868,
1268328,1319202,1370160,
1267077,1317827,1368618,
1266578,1317286,1368785,
1267535,1318535,1369285,
1267244,1318119,1368952,
1266994,1317702,1368493,
1266744,1317577,1368577,
1267035,1317952,1368701,
1266869,1317869,1368785,
1269369,1320369,1371119,
1267744,1318744,1369411,
1266952,1317910,1368744,
1267202,1317952,1368618,
1266744,1317577,1368326,
1266411,1317202,1368077,
1266536,1317453,1368619,
1268786,1319703,1370702,
1267744,1318702,1369452,
1266994,1317868,1368868,
1267244,1318077,1368744,
1266910,1317827,1368826,
1267077,1318660,1369618,
1268994,1320035,1370868,
1268785,1319910,1370868,
1267994,1318743,1369785,
1267327,1318202,1369160,
1267120,1317911,1368869,
1266869,1317785,1369202,
1267744,1318702,1369743,
1268911,1319744,1370702,
1267286,1318036,1368869,
1267660,1318535,1369368,
1267244,1317994,1368827,
1266869,1317785,1368577,
1267577,1318536,1369202,
1267452,1318202,1368868,
1266703,1317411,1367994,
1266203,1317036,1367827,
1266536,1317494,1368494,
1268244,1319369,1370368,
1268203,1319369,1370286,
1267369,1318119,1369119,
1268410,1319202,1370118,
1267535,1318410,1369243,
1266910,1317910,1368785,
1266786,1318369,1369119,
1267452,1318244,1369160,
1267203,1317994,1368869,
1266994,1317827,1368661,
1267369,1318202,1369118,
1267619,1318493,1369493,
1267452,1318369,1369327,
1267578,1318286,1369827,
1267744,1318494,1369535,
1267077,1318119,1369077,
1267744,1318452,1369452,
1266952,1317785,1368618,
1266619,1317577,1368535,
1267077,1318119,1369202,
1268202,1319202,1369993,
1267661,1318327,1369161,
1266911,1317744,1422702,
1322244,1373244,1424077,
1267577,1318493,1369326,
1267119,1317994,1369035,
1267994,1318994,1370036,
1268369,1319286,1370452,
1267785,1318618,1369618,
1279536,1331244,1382369,
1280786,1331869,1382743,
1267286,1318203,1368994,
1267411,1318369,1368952,
1267119,1317993,1368827,
1266619,1317535,1368202,
1266744,1317618,1368326,
1266661,1317661,1368369,
1266744,1317494,1368452,
1266744,1318203,1369119,
1269035,1320077,1370910,
1267077,1317785,1368827,
1267286,1318119,1368952,
1266785,1317327,1368118,
1266494,1317161,1367952,
1266661,1317411,1368869,
1267411,1318160,1368827,
1268160,1319035,1369868,
1267036,1317785,1368535,
1266619,1317577,1368494,
1267203,1318119,1368702,
1266577,1317286,1367952,
1266661,1317411,1368202,
1266911,1318994,1369786,
1268327,1319493,1370201,
1267161,1317869,1368493,
1266453,1317327,1368077,
1266577,1317536,1368327,
1267161,1318244,1369285,
1267536,1318494,1369327,
1268785,1319993,1370785,
1267911,1318827,1369702,
1267244,1318202,1369035,
1267536,1318327,1369369,
