Irms1,Irms2,Irms3,
0.231393,0.230905,0.231240,
0.230752,0.228950,0.231547,
0.227276,0.229304,0.229840,
0.234745,0.234266,0.233267,
0.230305,0.230900,0.230127,
0.232349,0.230972,0.231333,
0.230900,0.231252,0.231543,
0.230546,0.230781,0.232189,
0.231430,0.230574,0.231758,
0.224576,0.224693,0.225652,
0.231337,0.231508,0.232657,
0.231555,0.231549,0.231315,
0.231167,0.230406,0.231223,
0.231612,0.231342,0.230681,
0.231168,0.231143,0.230201,
0.232559,0.231506,0.230142,
0.232523,0.233419,0.233564,
0.232378,0.232456,0.232247,
0.232495,0.231603,0.230866,
0.232033,0.232329,0.234084,
0.230945,0.231301,0.231250,
0.234576,0.234893,0.235064,
0.232466,0.233044,0.233842,
0.231552,0.232559,0.231340,
0.231765,0.229983,0.231005,
0.231839,0.230944,0.230880,
0.231568,0.232404,0.231611,
0.235911,0.234208,0.233734,
0.232879,0.232993,0.232514,
0.230888,0.231467,0.231564,
0.232362,0.231119,0.231361,
0.231859,0.231374,0.230841,
0.231611,0.232082,0.232694,
0.237378,0.236942,0.238053,
0.231578,0.231836,0.231959,
0.231704,0.231307,0.231762,
0.231123,0.231291,0.231294,
0.231957,0.231360,0.231836,
0.230513,0.231134,0.231583,
0.233178,0.233124,0.233138,
0.233568,0.232451,0.232203,
0.231621,0.231149,0.231560,
0.231589,0.230652,0.231485,
0.228824,0.228647,0.230905,
0.231218,0.229615,0.229608,
0.226644,0.227453,0.229539,
0.232836,0.232297,0.231517,
0.231546,0.230532,0.231577,
0.230870,0.232021,0.232528,
0.231351,0.231936,0.231958,
0.230895,0.230954,0.231460,
0.232262,0.232401,0.231075,
0.228650,0.228936,0.227789,
0.231403,0.231300,0.232374,
0.231929,0.231487,0.231412,
0.230337,0.230691,0.230997,
0.232249,0.231105,0.231068,
0.231508,0.232352,0.233149,
0.222220,0.222499,0.223867,
0.232196,0.231454,0.231659,
0.230548,0.231230,0.231611,
0.230727,0.229555,0.229669,
0.231648,0.232452,0.230497,
0.231255,0.231689,0.231797,
0.230837,0.229797,0.228871,
0.231428,0.231812,0.232260,
0.231536,0.231969,0.231502,
0.231840,0.232235,0.231198,
0.230875,0.231446,0.231182,
0.231375,0.231147,0.231206,
0.235250,0.235125,0.236173,
0.233165,0.232369,0.231164,
0.232160,0.233397,0.233496,
0.231092,0.231367,0.231455,
0.231297,0.232379,0.232302,
0.231710,0.231440,0.231207,
0.236332,0.236771,0.238735,
0.232926,0.231973,0.230893,
0.232120,0.232849,0.232991,
0.232033,0.231931,0.231787,
0.232406,0.232799,0.232977,
0.231127,0.231262,0.232061,
0.232127,0.232805,0.234358,
0.233688,0.232735,0.231722,
0.231964,0.231722,0.232072,
0.231634,0.231144,0.231501,
0.233508,0.233374,0.232274,
0.230777,0.231298,0.230882,
0.226383,0.226848,0.227151,
0.232780,0.232276,0.232852,
0.232110,0.232514,0.232185,
0.230477,0.230496,0.231313,
0.229532,0.231825,0.231855,
0.230898,0.232069,0.232037,
0.231658,0.232290,0.232775,
0.227548,0.227778,0.226429,
0.231439,0.231797,0.232427,
0.231715,0.231956,0.231355,
0.231776,0.232211,0.232790,
0.231190,0.230775,0.231965,
0.230796,0.230835,0.231545,
0.226475,0.226027,0.226315,
0.230786,0.230079,0.230351,
0.231339,0.230470,0.231017,
0.231899,0.230917,0.231891,
0.231253,0.231035,0.230847,
0.231651,0.230265,0.230271,
0.229624,0.229900,0.230549,
0.232110,0.232411,0.232555,
0.231976,0.232173,0.231933,
0.231003,0.230771,0.231265,
0.231997,0.231565,0.231841,
0.231744,0.232148,0.232823,
0.236627,0.236310,0.236356,
0.231275,0.229661,0.231610,
0.232116,0.231515,0.231331,
0.231207,0.231695,0.230755,
0.232187,0.232491,0.232831,
0.230710,0.231308,0.231958,
0.239168,0.238275,0.237616,
