Irms1,Irms2,Irms3,
0.238146,0.237592,0.237759,
0.239371,0.238501,0.236811,
0.234267,0.234633,0.234819,
0.235185,0.233664,0.233793,
0.233259,0.232881,0.232017,
0.238219,0.237594,0.238783,
0.233850,0.233033,0.233725,
0.236841,0.238559,0.237723,
0.234971,0.235091,0.234998,
0.234617,0.233999,0.234473,
0.234672,0.235096,0.234781,
0.234493,0.233661,0.234483,
0.231894,0.231869,0.233111,
0.236910,0.236077,0.235133,
0.235247,0.235791,0.235044,
0.235247,0.234988,0.235708,
0.236310,0.237526,0.237153,
0.235255,0.235404,0.235464,
0.231636,0.231143,0.230018,
0.234959,0.235480,0.234819,
0.233136,0.231801,0.233827,
0.233366,0.233314,0.234498,
0.233930,0.234103,0.234459,
0.236857,0.237114,0.237846,
0.229911,0.230149,0.230477,
0.237855,0.238599,0.238103,
0.235983,0.235488,0.235324,
0.237025,0.236857,0.236604,
0.236240,0.234706,0.233167,
0.236651,0.236968,0.237193,
0.234846,0.235622,0.234782,
0.238340,0.236880,0.237484,
0.235318,0.235304,0.235885,
0.237517,0.237540,0.235688,
0.234540,0.235233,0.235749,
0.234415,0.234934,0.235530,
0.238733,0.240046,0.239853,
0.236924,0.235806,0.236550,
0.237427,0.237825,0.238162,
0.236347,0.237002,0.237195,
0.237579,0.238209,0.237837,
0.236208,0.234806,0.234591,
0.234982,0.235969,0.234712,
0.243813,0.245069,0.245222,
0.234969,0.234710,0.235159,
0.233524,0.233600,0.235434,
0.234728,0.233436,0.234393,
0.237988,0.236444,0.235632,
0.234475,0.233618,0.233389,
0.236863,0.237080,0.236885,
0.236006,0.235317,0.236607,
0.234322,0.234611,0.234836,
0.231647,0.231366,0.231916,
0.237488,0.237434,0.237573,
0.234710,0.234937,0.234050,
0.230511,0.229605,0.230439,
0.234580,0.233306,0.233472,
0.234954,0.235432,0.234915,
0.235548,0.235172,0.235477,
0.235216,0.233452,0.234362,
0.234786,0.234687,0.234136,
0.234999,0.236036,0.236190,
0.234755,0.234424,0.235855,
0.234469,0.234042,0.233826,
0.237424,0.237573,0.237998,
0.237022,0.236484,0.235312,
0.234683,0.235036,0.235406,
0.230346,0.231116,0.232791,
0.236485,0.236709,0.238376,
0.234106,0.233910,0.232683,
0.235288,0.234196,0.235537,
0.236728,0.235564,0.236483,
0.232469,0.233209,0.233411,
0.241270,0.240605,0.240105,
0.233892,0.233965,0.235558,
0.234516,0.234487,0.234521,
0.235223,0.236147,0.235987,
0.236072,0.236240,0.237290,
0.235290,0.235181,0.234042,
0.237262,0.236892,0.237166,
0.236504,0.236570,0.237367,
0.233755,0.234886,0.235229,
0.235151,0.234808,0.236189,
0.236992,0.236563,0.236634,
0.236262,0.236613,0.236255,
0.233467,0.234027,0.233962,
0.237782,0.237948,0.238642,
0.237862,0.237507,0.237881,
0.235039,0.235038,0.234333,
0.234110,0.233301,0.233596,
0.234385,0.234676,0.234451,
0.229686,0.229720,0.230016,
0.235482,0.234928,0.236276,
0.234256,0.233517,0.232875,
0.235383,0.235408,0.235928,
0.237274,0.236528,0.236811,
0.233861,0.233695,0.232565,
0.233914,0.234261,0.235094,
0.232573,0.233367,0.233973,
0.237473,0.237805,0.237942,
0.237061,0.237180,0.237814,
0.233831,0.234421,0.236281,
0.233506,0.234708,0.235408,
0.234873,0.234298,0.235029,
0.233293,0.233376,0.234549,
0.233875,0.234196,0.235520,
0.235990,0.236619,0.236374,
0.234612,0.234642,0.235281,
0.233985,0.233867,0.234480,
0.235223,0.234821,0.233883,
0.232950,0.232365,0.233846,
0.235395,0.235873,0.235113,
0.234652,0.234978,0.235075,
0.237025,0.236155,0.237286,
0.234851,0.235214,0.234465,
0.232711,0.233441,0.234793,
0.233792,0.234965,0.234971,
0.234678,0.234851,0.235369,
0.235435,0.235116,0.235979,
0.235162,0.235541,0.236186,
0.236939,0.237837,0.237608,
0.236723,0.236056,0.236888,
0.237930,0.238602,0.238961,
0.237216,0.237431,0.236905,
0.238215,0.237153,0.236175,
0.237558,0.236354,0.235618,
0.233406,0.234600,0.235336,
0.236689,0.235419,0.236553,
0.235873,0.234870,0.234093,
0.236902,0.236178,0.235791,
0.232611,0.232375,0.233668,
0.234743,0.235186,0.235058,
0.233861,0.234008,0.233582,
0.233408,0.233082,0.234156,
0.234732,0.235202,0.235184,
0.236845,0.236831,0.236308,
0.235056,0.234865,0.236427,
0.238656,0.237826,0.236689,
0.235790,0.236122,0.236456,
0.236150,0.234591,0.234741,
0.234661,0.232904,0.231698,
0.231638,0.231100,0.231103,
0.233433,0.232171,0.233166,
0.236213,0.236202,0.237570,
0.237056,0.237474,0.238903,
0.235614,0.235397,0.236244,
0.237497,0.236700,0.237090,
0.226941,0.228328,0.229910,
0.236416,0.236453,0.237182,
0.236640,0.236117,0.237759,
0.233444,0.233729,0.232938,
0.234988,0.235247,0.235174,
0.235675,0.235476,0.235178,
0.237221,0.236940,0.236438,
0.238581,0.238156,0.238505,
0.234429,0.235763,0.235366,
0.234147,0.234458,0.234234,
0.235015,0.234577,0.235516,
0.235209,0.235418,0.235926,
0.240153,0.241322,0.240757,
0.238318,0.238038,0.237996,
0.233080,0.233690,0.233151,
0.234594,0.232621,0.233053,
0.236024,0.236124,0.236729,
0.233109,0.232398,0.232908,
0.237684,0.238642,0.239124,
0.235374,0.234772,0.234741,
0.235920,0.235772,0.235800,
0.236791,0.237425,0.236448,
0.237422,0.235782,0.236633,
0.232939,0.232196,0.232406,
0.236865,0.237335,0.236945,
0.235134,0.235149,0.234352,
0.233508,0.233190,0.233479,
0.237897,0.238058,0.237026,
0.235516,0.235609,0.235778,
0.233961,0.232867,0.234881,
0.233754,0.233897,0.232888,
0.236091,0.235935,0.236810,
0.237447,0.234176,0.233723,
0.235282,0.235164,0.234943,
0.234872,0.234801,0.234579,
0.235412,0.234578,0.235769,
0.232961,0.233185,0.234199,
0.227992,0.229581,0.230807,
0.234864,0.234503,0.235271,
0.238311,0.237813,0.238125,
0.231899,0.232692,0.234038,
0.235684,0.235115,0.235528,
0.238380,0.237677,0.236728,
0.228601,0.228270,0.227805,
0.234639,0.234137,0.234453,
0.234557,0.235267,0.234558,
0.232267,0.232617,0.233490,
0.232706,0.231474,0.232148,
0.237206,0.237388,0.238285,
0.231322,0.230727,0.230143,
0.235048,0.234798,0.235695,
0.232691,0.232557,0.232871,
0.231528,0.234170,0.235083,
0.236136,0.236678,0.237410,
0.235984,0.234771,0.235127,
0.233046,0.233532,0.234112,
0.236189,0.237345,0.237105,
0.233358,0.233990,0.234857,
0.233001,0.233627,0.233420,
0.234678,0.235335,0.236676,
0.237769,0.236051,0.236395,
0.234468,0.233801,0.234904,
0.234957,0.235992,0.236163,
0.236721,0.237013,0.238198,
0.236332,0.237222,0.237142,
0.236095,0.235341,0.236033,
0.235239,0.234792,0.235051,
0.233711,0.233248,0.231408,
0.236638,0.236663,0.237319,
0.236458,0.236154,0.235985,
0.237485,0.236616,0.235186,
0.234871,0.234792,0.235069,
0.234717,0.235601,0.236281,
0.235265,0.235708,0.236593,
0.237598,0.235903,0.234797,
0.237997,0.237965,0.238818,
0.234918,0.235443,0.235062,
0.235410,0.235866,0.236498,
0.235134,0.234252,0.235052,
0.235602,0.236531,0.236470,
0.231978,0.232916,0.233852,
0.235246,0.235598,0.236553,
0.237348,0.236470,0.235541,
0.234863,0.234435,0.234391,
0.232799,0.231122,0.232104,
0.235242,0.234647,0.235949,
0.232400,0.233421,0.233153,
0.235990,0.235770,0.236973,
0.234205,0.234800,0.234188,
0.234121,0.233521,0.232943,
0.235768,0.234139,0.234805,
0.237290,0.237045,0.234935,
0.231814,0.232456,0.232741,
0.236424,0.235899,0.235661,
0.233432,0.232604,0.234051,
0.234976,0.235292,0.235178,
0.235866,0.235335,0.235891,
0.235398,0.235542,0.235470,
0.238057,0.239684,0.239640,
0.236744,0.236493,0.237304,
0.235846,0.234967,0.234654,
0.236564,0.236518,0.235734,
0.234418,0.234934,0.235675,
0.234270,0.234597,0.234380,
0.236018,0.236403,0.235212,
0.238528,0.238556,0.239741,
0.234568,0.233572,0.233605,
0.234132,0.235310,0.234660,
0.235253,0.235680,0.234775,
0.236031,0.236510,0.237582,
0.234780,0.236039,0.235487,
0.232927,0.232514,0.233837,
0.236426,0.236357,0.235887,
0.235422,0.237239,0.236706,
0.231529,0.233537,0.235574,
0.235045,0.235376,0.236978,
0.233990,0.234451,0.233940,
0.235016,0.234496,0.234697,
0.237706,0.238342,0.237295,
0.234375,0.234563,0.235363,
0.234003,0.232267,0.233288,
0.234757,0.234847,0.235200,
0.235882,0.235878,0.235882,
0.235239,0.234441,0.234948,
0.235085,0.235184,0.235684,
0.235939,0.236165,0.236121,
0.235861,0.235983,0.236264,
0.234300,0.235340,0.234609,
0.235127,0.235950,0.236068,
0.231999,0.232086,0.231860,
0.236171,0.236314,0.236403,
0.238148,0.238480,0.237660,
0.237440,0.235555,0.234218,
0.232230,0.231818,0.232593,
0.235337,0.235381,0.235249,
0.232881,0.232088,0.232936,
0.233111,0.235521,0.237179,
0.235521,0.236240,0.237539,
0.236750,0.235642,0.236588,
0.234858,0.235117,0.234885,
0.234877,0.235333,0.235468,
0.236969,0.233952,0.234868,
0.235849,0.235533,0.235937,
0.236195,0.236251,0.237036,
0.236072,0.236019,0.237346,
0.234309,0.234569,0.233752,
0.233362,0.232519,0.233817,
0.237059,0.236577,0.237863,
0.234963,0.233793,0.233857,
0.238767,0.237886,0.236865,
0.236675,0.236909,0.236989,
0.235354,0.235810,0.235735,
0.231807,0.232102,0.234020,
0.235181,0.235498,0.236897,
0.237493,0.237958,0.237909,
0.236752,0.236974,0.236780,
0.233871,0.232389,0.232615,
0.235944,0.236132,0.237084,
0.234924,0.236445,0.236716,
0.236508,0.238503,0.238301,
0.225161,0.225297,0.226034,
0.235918,0.236268,0.238066,
0.235994,0.235376,0.236617,
0.236917,0.236478,0.236217,
0.231957,0.232616,0.234311,
0.237683,0.238060,0.237887,
0.230844,0.230704,0.231466,
0.235247,0.235086,0.235183,
0.235765,0.235785,0.235590,
0.233482,0.232928,0.232256,
0.234897,0.235259,0.236065,
0.236942,0.236938,0.236678,
0.232216,0.232480,0.233131,
0.236913,0.237031,0.237291,
0.237734,0.237101,0.237702,
0.236623,0.235850,0.236259,
0.232485,0.232502,0.233789,
0.235742,0.235534,0.235509,
0.230712,0.229883,0.230935,
0.236001,0.235817,0.235767,
0.236402,0.236958,0.237788,
0.233800,0.233670,0.233538,
0.235103,0.234358,0.234141,
0.234700,0.235437,0.236412,
0.239561,0.240675,0.241131,
0.236900,0.236470,0.237106,
0.235567,0.236119,0.236774,
0.233662,0.232857,0.233347,
0.232496,0.232702,0.232993,
0.231794,0.233158,0.235151,
0.238616,0.238052,0.237756,
0.237512,0.237746,0.237549,
0.236500,0.236406,0.236085,
0.234911,0.234979,0.235250,
0.238482,0.238125,0.238838,
0.232126,0.231440,0.233108,
0.237326,0.238027,0.238390,
0.237328,0.237425,0.237568,
0.234387,0.235195,0.235150,
0.235760,0.236201,0.236541,
0.234390,0.232816,0.234455,
0.234790,0.235494,0.235614,
0.236066,0.232492,0.232390,
0.235342,0.235265,0.236088,
0.235866,0.235925,0.235573,
0.237848,0.237748,0.237034,
0.236076,0.236353,0.237127,
0.234988,0.234869,0.234346,
0.234872,0.234212,0.235099,
0.232874,0.233263,0.232279,
0.236169,0.236864,0.237196,
0.233730,0.234433,0.235907,
0.235546,0.235317,0.235682,
0.235149,0.235843,0.235875,
0.234457,0.234750,0.236446,
0.236109,0.236405,0.236934,
0.235959,0.236120,0.236532,
0.236729,0.236178,0.236082,
0.233085,0.233068,0.234033,
0.235113,0.235791,0.235925,
0.234154,0.232958,0.233097,
0.236614,0.237099,0.236921,
0.235647,0.235694,0.235671,
0.237352,0.236507,0.235709,
0.236474,0.236052,0.235988,
0.235693,0.236196,0.236822,
0.236645,0.235743,0.235038,
0.235635,0.235208,0.235564,
0.235921,0.237421,0.236866,
0.235703,0.236235,0.237667,
0.234313,0.235131,0.236277,
0.232982,0.235151,0.236795,
0.236187,0.237019,0.236748,
0.240104,0.239421,0.240884,
0.235323,0.235249,0.234570,
0.236557,0.236449,0.237058,
0.237944,0.238160,0.236544,
0.235395,0.235969,0.235054,
0.235079,0.234184,0.234684,
0.238560,0.237903,0.237615,
0.238328,0.238589,0.238361,
0.234340,0.233234,0.234081,
0.235796,0.235082,0.235212,
0.236211,0.236430,0.236664,
0.237823,0.236372,0.236654,
0.236369,0.235603,0.235698,
0.231841,0.231550,0.232205,
0.234960,0.234232,0.234827,
0.236013,0.235713,0.236185,
0.235044,0.235180,0.234573,
0.234460,0.235067,0.235226,
0.236595,0.236814,0.236853,
0.233848,0.234173,0.235188,
0.237242,0.237589,0.238648,
0.237623,0.237316,0.237956,
0.233182,0.232862,0.231968,
0.233244,0.232345,0.233010,
0.235967,0.235811,0.235929,
0.232481,0.234143,0.233173,
0.235022,0.234601,0.234607,
0.237654,0.238690,0.237817,
0.237856,0.238848,0.238084,
0.237600,0.236141,0.236631,
0.237513,0.239328,0.238724,
0.235099,0.234596,0.235248,
0.236365,0.236110,0.237182,
0.234900,0.235274,0.235774,
0.237143,0.238230,0.237817,
0.236396,0.235589,0.236905,
0.237595,0.237403,0.237964,
0.239701,0.239352,0.238730,
0.237683,0.238650,0.238520,
0.234275,0.234495,0.233991,
0.236994,0.237055,0.237611,
0.235499,0.236451,0.236653,
0.234190,0.234424,0.235663,
0.231705,0.232358,0.234010,
0.237078,0.236105,0.236385,
0.235862,0.236474,0.236900,
0.236044,0.236102,0.236664,
0.236951,0.235067,0.236109,
0.234069,0.234316,0.234429,
0.236766,0.236432,0.236326,
0.236334,0.235889,0.235281,
0.232722,0.232738,0.233338,
0.233945,0.234897,0.236594,
0.236022,0.235760,0.236480,
0.236914,0.236462,0.237153,
0.233802,0.233494,0.233236,
0.238501,0.236934,0.237794,
0.237338,0.237465,0.240360,
0.236249,0.236321,0.236271,
0.237553,0.235525,0.235908,
0.234906,0.233566,0.233630,
0.236532,0.235769,0.236407,
0.234423,0.234805,0.235428,
0.235262,0.235267,0.233751,
0.235153,0.234851,0.234527,
0.235577,0.236245,0.236203,
0.234824,0.234928,0.235250,
0.233914,0.235125,0.234970,
0.230596,0.231784,0.232210,
0.235546,0.235347,0.235825,
0.235399,0.234975,0.235178,
0.233288,0.233684,0.233735,
0.235548,0.235539,0.236460,
0.234207,0.234793,0.235226,
0.234785,0.234905,0.235253,
0.233765,0.234809,0.236379,
0.236635,0.236645,0.235996,
0.237223,0.236936,0.237486,
0.236346,0.236157,0.236437,
0.236825,0.236937,0.235939,
0.238610,0.238508,0.239150,
0.236541,0.235822,0.235603,
0.236884,0.237174,0.237508,
0.233119,0.234621,0.236113,
0.236794,0.236828,0.237224,
0.237232,0.237071,0.236467,
0.237893,0.239198,0.239507,
0.234970,0.236692,0.237159,
0.236057,0.236347,0.235828,
0.236126,0.237666,0.238530,
0.234128,0.233815,0.234305,
0.236378,0.235424,0.236560,
0.236299,0.237502,0.238423,
0.235787,0.235212,0.236248,
0.236581,0.236327,0.235568,
0.235805,0.234442,0.234685,
0.232751,0.232141,0.233470,
0.232299,0.233941,0.234532,
0.230649,0.231582,0.231985,
0.236489,0.235961,0.235879,
0.236943,0.236826,0.236400,
0.237510,0.236782,0.236459,
0.236450,0.237265,0.237497,
0.234888,0.234982,0.235300,
0.231249,0.231175,0.231216,
0.233802,0.234481,0.235711,
0.237934,0.237395,0.236834,
0.236477,0.236489,0.237520,
0.233391,0.231843,0.235187,
0.234996,0.235395,0.235497,
0.236786,0.236628,0.236499,
0.231817,0.231367,0.231110,
0.233525,0.235906,0.236929,
0.234516,0.235160,0.235743,
0.232870,0.232150,0.234321,
0.235430,0.235825,0.236704,
0.236259,0.237146,0.237846,
0.234495,0.235412,0.235422,
0.235427,0.235658,0.236336,
0.234859,0.235452,0.234666,
0.233822,0.236093,0.237837,
0.236278,0.236222,0.236854,
0.238582,0.237539,0.236184,
0.234337,0.235738,0.237586,
0.236241,0.236418,0.236954,
0.237200,0.235884,0.235844,
0.234540,0.236280,0.236854,
0.236136,0.237067,0.235456,
0.235478,0.236301,0.236251,
